1.609079933166503906e+01,7.485556006431579590e-01
1.610125160217285156e+01,7.484497427940368652e-01
1.611170196533203125e+01,7.483431100845336914e-01
1.612215232849121094e+01,7.482358217239379883e-01
1.613260459899902344e+01,7.481280565261840820e-01
1.614305496215820312e+01,7.480200529098510742e-01
1.615350532531738281e+01,7.479118704795837402e-01
1.616395759582519531e+01,7.478038072586059570e-01
1.617440795898437500e+01,7.476959228515625000e-01
1.618486022949218750e+01,7.475884556770324707e-01
1.619531059265136719e+01,7.474815845489501953e-01
1.620576095581054688e+01,7.473754882812500000e-01
1.621621322631835938e+01,7.472702264785766602e-01
1.622666358947753906e+01,7.471660971641540527e-01
1.623711395263671875e+01,7.470632195472717285e-01
1.624756622314453125e+01,7.469617724418640137e-01
1.625801658630371094e+01,7.468619942665100098e-01
1.626846885681152344e+01,7.467639446258544922e-01
1.627891921997070312e+01,7.466678023338317871e-01
1.628936958312988281e+01,7.465738058090209961e-01
1.630077171325683594e+01,7.464725375175476074e-01
1.631217384338378906e+01,7.463712096214294434e-01
1.632357406616210938e+01,7.462698817253112793e-01
1.633497619628906250e+01,7.461686134338378906e-01
1.634637641906738281e+01,7.460672855377197266e-01
1.635777854919433594e+01,7.459659576416015625e-01
1.636917877197265625e+01,7.458646893501281738e-01
1.638058090209960938e+01,7.457633614540100098e-01
1.639198112487792969e+01,7.456620931625366211e-01
1.640338325500488281e+01,7.455607652664184570e-01
1.641478347778320312e+01,7.454594373703002930e-01
1.642489814758300781e+01,7.453786134719848633e-01
1.643501091003417969e+01,7.453155517578125000e-01
1.644512557983398438e+01,7.452697753906250000e-01
1.645523834228515625e+01,7.452409863471984863e-01
1.646535301208496094e+01,7.452286481857299805e-01
1.647546577453613281e+01,7.452324032783508301e-01
1.648558044433593750e+01,7.452518939971923828e-01
1.649569320678710938e+01,7.452865839004516602e-01
1.650580596923828125e+01,7.453361153602600098e-01
1.651592063903808594e+01,7.454000711441040039e-01
1.652603340148925781e+01,7.454780340194702148e-01
1.653614616394042969e+01,7.455695271492004395e-01
1.654626083374023438e+01,7.456742525100708008e-01
1.655637359619140625e+01,7.457916736602783203e-01
1.656648635864257812e+01,7.459214329719543457e-01
1.657659912109375000e+01,7.460631132125854492e-01
1.658671188354492188e+01,7.462162375450134277e-01
1.659682464599609375e+01,7.463804483413696289e-01
1.660693550109863281e+01,7.465553283691406250e-01
1.661704826354980469e+01,7.467404603958129883e-01
1.662715911865234375e+01,7.469354271888732910e-01
1.663727188110351562e+01,7.471397519111633301e-01
1.664738273620605469e+01,7.473530769348144531e-01
1.665749359130859375e+01,7.475749254226684570e-01
1.666760444641113281e+01,7.478049397468566895e-01
1.667771530151367188e+01,7.480427026748657227e-01
1.668782615661621094e+01,7.482877373695373535e-01
1.669793701171875000e+01,7.485396862030029297e-01
1.670804786682128906e+01,7.487981319427490234e-01
1.671815872192382812e+01,7.490625977516174316e-01
1.672826766967773438e+01,7.493327260017395020e-01
1.673837852478027344e+01,7.496080398559570312e-01
1.674848747253417969e+01,7.498881816864013672e-01
1.675859832763671875e+01,7.501726746559143066e-01
1.676870727539062500e+01,7.504611611366271973e-01
1.677881622314453125e+01,7.507532238960266113e-01
1.678892517089843750e+01,7.510483264923095703e-01
1.679903602600097656e+01,7.513462305068969727e-01
1.680914497375488281e+01,7.516463994979858398e-01
1.681925392150878906e+01,7.519484162330627441e-01
1.682936286926269531e+01,7.522519230842590332e-01
1.683947181701660156e+01,7.525565028190612793e-01
1.684958076477050781e+01,7.528616189956665039e-01
1.685968971252441406e+01,7.531670331954956055e-01
1.686979866027832031e+01,7.534721493721008301e-01
1.687990760803222656e+01,7.537766695022583008e-01
1.689001846313476562e+01,7.540801763534545898e-01
1.690012741088867188e+01,7.543821930885314941e-01
1.691023635864257812e+01,7.546823024749755859e-01
1.692034530639648438e+01,7.549801468849182129e-01
1.693045425415039062e+01,7.552752494812011719e-01
1.694056510925292969e+01,7.555671930313110352e-01
1.695067405700683594e+01,7.558556199073791504e-01
1.696078300476074219e+01,7.561400532722473145e-01
1.697089385986328125e+01,7.564201354980468750e-01
1.698100280761718750e+01,7.566953897476196289e-01
1.699111366271972656e+01,7.569653987884521484e-01
1.700122451782226562e+01,7.572297453880310059e-01
1.701133346557617188e+01,7.574880719184875488e-01
1.702144432067871094e+01,7.577399015426635742e-01
1.703155517578125000e+01,7.579848766326904297e-01
1.704166603088378906e+01,7.582224607467651367e-01
1.705177688598632812e+01,7.584523558616638184e-01
1.706188774108886719e+01,7.586740851402282715e-01
1.707200050354003906e+01,7.588872313499450684e-01
1.708211135864257812e+01,7.590914368629455566e-01
1.709222412109375000e+01,7.592861652374267578e-01
1.710233497619628906e+01,7.594711184501647949e-01
1.711244773864746094e+01,7.596458196640014648e-01
1.712256050109863281e+01,7.598098516464233398e-01
1.713267326354980469e+01,7.599628567695617676e-01
1.714278602600097656e+01,7.601042985916137695e-01
1.715289878845214844e+01,7.602338194847106934e-01
1.716301155090332031e+01,7.603510618209838867e-01
1.717312431335449219e+01,7.604555487632751465e-01
1.718323707580566406e+01,7.605468034744262695e-01
1.719335174560546875e+01,7.606245279312133789e-01
1.720346450805664062e+01,7.606882452964782715e-01
1.721357917785644531e+01,7.607375383377075195e-01
1.722369194030761719e+01,7.607719898223876953e-01
1.723380470275878906e+01,7.607911229133605957e-01
1.724391937255859375e+01,7.607946395874023438e-01
1.725403213500976562e+01,7.607820630073547363e-01
1.726414680480957031e+01,7.607529759407043457e-01
1.727425956726074219e+01,7.607069015502929688e-01
1.728437423706054688e+01,7.606435418128967285e-01
1.729448699951171875e+01,7.605623602867126465e-01
1.730459976196289062e+01,7.604630589485168457e-01
1.731471252441406250e+01,7.603451013565063477e-01
1.732482528686523438e+01,7.602081298828125000e-01
1.733493804931640625e+01,7.600517272949218750e-01
1.734505081176757812e+01,7.598754763603210449e-01
1.735620880126953125e+01,7.596698999404907227e-01
1.736736679077148438e+01,7.594642639160156250e-01
1.737852478027343750e+01,7.592586874961853027e-01
1.738968467712402344e+01,7.590531110763549805e-01
1.740084266662597656e+01,7.588474750518798828e-01
1.741200065612792969e+01,7.586418986320495605e-01
1.742315864562988281e+01,7.584363222122192383e-01
1.743431663513183594e+01,7.582306861877441406e-01
1.744547462463378906e+01,7.580251097679138184e-01
1.745663452148437500e+01,7.578195333480834961e-01
1.746779251098632812e+01,7.576138973236083984e-01
1.747828292846679688e+01,7.574102282524108887e-01
1.748877525329589844e+01,7.571868896484375000e-01
1.749926567077636719e+01,7.569456100463867188e-01
1.750975608825683594e+01,7.566879391670227051e-01
1.752024650573730469e+01,7.564154863357543945e-01
1.753073501586914062e+01,7.561300396919250488e-01
1.754122543334960938e+01,7.558330893516540527e-01
1.755171394348144531e+01,7.555263042449951172e-01
1.756220245361328125e+01,7.552113533020019531e-01
1.757269096374511719e+01,7.548898458480834961e-01
1.758317947387695312e+01,7.545634508132934570e-01
1.759366798400878906e+01,7.542338371276855469e-01
1.760415649414062500e+01,7.539024949073791504e-01
1.761464500427246094e+01,7.535712122917175293e-01
1.762513351440429688e+01,7.532415390014648438e-01
1.763562202453613281e+01,7.529151439666748047e-01
1.764611053466796875e+01,7.525936365127563477e-01
1.765659904479980469e+01,7.522787451744079590e-01
1.766708946228027344e+01,7.519719600677490234e-01
1.767757797241210938e+01,7.516750097274780273e-01
1.768806838989257812e+01,7.513895034790039062e-01
1.769855690002441406e+01,7.511171102523803711e-01
1.770904731750488281e+01,7.508594393730163574e-01
1.771953964233398438e+01,7.506181597709655762e-01
1.773003005981445312e+01,7.503948211669921875e-01
1.774052238464355469e+01,7.501911520957946777e-01
1.775101280212402344e+01,7.500087618827819824e-01
1.776150512695312500e+01,7.498492598533630371e-01
1.777199935913085938e+01,7.497143149375915527e-01
1.778249168395996094e+01,7.496055960655212402e-01
1.779298400878906250e+01,7.495246529579162598e-01
1.780347824096679688e+01,7.494732141494750977e-01
1.781397247314453125e+01,7.494528293609619141e-01
1.782446479797363281e+01,7.494652271270751953e-01
1.783495903015136719e+01,7.495119571685791016e-01
1.784545135498046875e+01,7.495946884155273438e-01
1.785594558715820312e+01,7.497150897979736328e-01
1.786643791198730469e+01,7.498747706413269043e-01
1.787692832946777344e+01,7.500753402709960938e-01
1.788728332519531250e+01,7.502532005310058594e-01
1.789764022827148438e+01,7.503545284271240234e-01
1.790799713134765625e+01,7.503871917724609375e-01
1.791835403442382812e+01,7.503591179847717285e-01
1.792870903015136719e+01,7.502780556678771973e-01
1.793906593322753906e+01,7.501519918441772461e-01
1.794942092895507812e+01,7.499886155128479004e-01
1.795977592468261719e+01,7.497959733009338379e-01
1.797012901306152344e+01,7.495817542076110840e-01
1.798048400878906250e+01,7.493538856506347656e-01
1.799083709716796875e+01,7.491202354431152344e-01
1.800119209289550781e+01,7.488886713981628418e-01
1.801154518127441406e+01,7.486670017242431641e-01
1.802190017700195312e+01,7.484630942344665527e-01
1.803225517272949219e+01,7.482848167419433594e-01
1.804261016845703125e+01,7.481399774551391602e-01
1.805296707153320312e+01,7.480365037918090820e-01
1.806332397460937500e+01,7.479822039604187012e-01
1.807367897033691406e+01,7.479849457740783691e-01
1.808403587341308594e+01,7.480525970458984375e-01
1.809439086914062500e+01,7.481930255889892578e-01
1.810474586486816406e+01,7.484140396118164062e-01
1.811509704589843750e+01,7.487235069274902344e-01
1.812544631958007812e+01,7.491292357444763184e-01
1.813578987121582031e+01,7.496390342712402344e-01
1.814612770080566406e+01,7.502607107162475586e-01
1.815645790100097656e+01,7.510020732879638672e-01
1.816677856445312500e+01,7.518706917762756348e-01
1.817708587646484375e+01,7.528744339942932129e-01
1.818737792968750000e+01,7.540208697319030762e-01
1.819765281677246094e+01,7.553175091743469238e-01
1.820790672302246094e+01,7.567719221115112305e-01
1.821813583374023438e+01,7.583915591239929199e-01
1.822833633422851562e+01,7.601836323738098145e-01
1.823850440979003906e+01,7.621554136276245117e-01
1.824863243103027344e+01,7.643139958381652832e-01
1.825871849060058594e+01,7.666662335395812988e-01
1.826875495910644531e+01,7.692188620567321777e-01
1.827873802185058594e+01,7.719784975051879883e-01
1.828865814208984375e+01,7.749515175819396973e-01
1.829861640930175781e+01,7.781051993370056152e-01
1.830854415893554688e+01,7.813508510589599609e-01
1.831844139099121094e+01,7.846899628639221191e-01
1.832830619812011719e+01,7.881239652633666992e-01
1.833813667297363281e+01,7.916542291641235352e-01
1.834793281555175781e+01,7.952823042869567871e-01
1.835769081115722656e+01,7.990093827247619629e-01
1.836740875244140625e+01,8.028368949890136719e-01
1.837708854675292969e+01,8.067660927772521973e-01
1.838672447204589844e+01,8.107983469963073730e-01
1.839631462097167969e+01,8.149347901344299316e-01
1.840586090087890625e+01,8.191766738891601562e-01
1.841535758972167969e+01,8.235251307487487793e-01
1.842480468750000000e+01,8.279812932014465332e-01
1.843420028686523438e+01,8.325462341308593750e-01
1.844354057312011719e+01,8.372210860252380371e-01
1.845282554626464844e+01,8.420067429542541504e-01
1.846205139160156250e+01,8.469042181968688965e-01
1.847121810913085938e+01,8.519144058227539062e-01
1.848031997680664062e+01,8.570380806922912598e-01
1.848935699462890625e+01,8.622761964797973633e-01
1.849832725524902344e+01,8.676294088363647461e-01
1.850722694396972656e+01,8.730984330177307129e-01
1.851605224609375000e+01,8.786839246749877930e-01
1.852480506896972656e+01,8.843864202499389648e-01
1.853347778320312500e+01,8.902065157890319824e-01
1.854207038879394531e+01,8.961446285247802734e-01
1.855058097839355469e+01,9.022011756896972656e-01
1.855900573730468750e+01,9.083764553070068359e-01
1.856734275817871094e+01,9.146707057952880859e-01
1.857558631896972656e+01,9.210841655731201172e-01
1.858373832702636719e+01,9.276169538497924805e-01
1.859179115295410156e+01,9.342691302299499512e-01
1.859974479675292969e+01,9.410405755043029785e-01
1.860759353637695312e+01,9.479312300682067871e-01
1.861533927917480469e+01,9.549408555030822754e-01
1.862297248840332031e+01,9.620692133903503418e-01
1.863049697875976562e+01,9.693158864974975586e-01
1.863790321350097656e+01,9.766805171966552734e-01
1.864519309997558594e+01,9.841624498367309570e-01
1.865235900878906250e+01,9.917610883712768555e-01
1.865926742553710938e+01,9.993467330932617188e-01
1.866603088378906250e+01,1.007060289382934570e+00
1.867265129089355469e+01,1.014896869659423828e+00
1.867912864685058594e+01,1.022851824760437012e+00
1.868546485900878906e+01,1.030920743942260742e+00
1.869165802001953125e+01,1.039099097251892090e+00
1.869771194458007812e+01,1.047382473945617676e+00
1.870362281799316406e+01,1.055766701698303223e+00
1.870939636230468750e+01,1.064247488975524902e+00
1.871503067016601562e+01,1.072820782661437988e+00
1.872052764892578125e+01,1.081482768058776855e+00
1.872588920593261719e+01,1.090229392051696777e+00
1.873111724853515625e+01,1.099057078361511230e+00
1.873620986938476562e+01,1.107962131500244141e+00
1.874117279052734375e+01,1.116941094398498535e+00
1.874600601196289062e+01,1.125990390777587891e+00
1.875071144104003906e+01,1.135106682777404785e+00
1.875529098510742188e+01,1.144286870956420898e+00
1.875974655151367188e+01,1.153527855873107910e+00
1.876408195495605469e+01,1.162826538085937500e+00
1.876829528808593750e+01,1.172180056571960449e+00
1.877239227294921875e+01,1.181585550308227539e+00
1.877637481689453125e+01,1.191040515899658203e+00
1.878024291992187500e+01,1.200541973114013672e+00
1.878400230407714844e+01,1.210087776184082031e+00
1.878765296936035156e+01,1.219675302505493164e+00
1.879119873046875000e+01,1.229302406311035156e+00
1.879464149475097656e+01,1.238966703414916992e+00
1.879798316955566406e+01,1.248666048049926758e+00
1.880122947692871094e+01,1.258398532867431641e+00
1.880437850952148438e+01,1.268162131309509277e+00
1.880743598937988281e+01,1.277955055236816406e+00
1.881040382385253906e+01,1.287775397300720215e+00
1.881328582763671875e+01,1.297621488571166992e+00
1.881608390808105469e+01,1.307491660118103027e+00
1.881880187988281250e+01,1.317384481430053711e+00
1.882143974304199219e+01,1.327298402786254883e+00
1.882400512695312500e+01,1.337231993675231934e+00
1.882649612426757812e+01,1.347184062004089355e+00
1.882891845703125000e+01,1.357153058052062988e+00
1.883125877380371094e+01,1.367375135421752930e+00
1.883339881896972656e+01,1.377640724182128906e+00
1.883534812927246094e+01,1.387944579124450684e+00
1.883711051940917969e+01,1.398281931877136230e+00
1.883869361877441406e+01,1.408648014068603516e+00
1.884010696411132812e+01,1.419039011001586914e+00
1.884135437011718750e+01,1.429450988769531250e+00
1.884244537353515625e+01,1.439880609512329102e+00
1.884338760375976562e+01,1.450324773788452148e+00
1.884418678283691406e+01,1.460780739784240723e+00
1.884485244750976562e+01,1.471246242523193359e+00
1.884539031982421875e+01,1.481718897819519043e+00
1.884580802917480469e+01,1.492197155952453613e+00
1.884611511230468750e+01,1.502679228782653809e+00
1.884631729125976562e+01,1.513163924217224121e+00
1.884642219543457031e+01,1.523649930953979492e+00
1.884643936157226562e+01,1.534136414527893066e+00
1.884637451171875000e+01,1.544622898101806641e+00
1.884623718261718750e+01,1.555108547210693359e+00
1.884603309631347656e+01,1.565593123435974121e+00
1.884577178955078125e+01,1.576076507568359375e+00
1.884545898437500000e+01,1.586558461189270020e+00
1.884510421752929688e+01,1.597038984298706055e+00
1.884471321105957031e+01,1.607518315315246582e+00
1.884429550170898438e+01,1.617996692657470703e+00
1.884385871887207031e+01,1.628474116325378418e+00
1.884340858459472656e+01,1.638951063156127930e+00
1.884295463562011719e+01,1.649427890777587891e+00
1.884250259399414062e+01,1.659904718399047852e+00
1.884206390380859375e+01,1.670382142066955566e+00
1.884164237976074219e+01,1.680860280990600586e+00
1.884124565124511719e+01,1.691339373588562012e+00
1.884088516235351562e+01,1.701819777488708496e+00
1.884056472778320312e+01,1.712301492691040039e+00
1.884029388427734375e+01,1.722784638404846191e+00
1.884008026123046875e+01,1.733268976211547852e+00
1.883993148803710938e+01,1.743754506111145020e+00
1.883985519409179688e+01,1.754240870475769043e+00
1.883985710144042969e+01,1.764727473258972168e+00
1.883994865417480469e+01,1.775213599205017090e+00
1.884007644653320312e+01,1.785466909408569336e+00
1.884019660949707031e+01,1.795720458030700684e+00
1.884030532836914062e+01,1.805974006652832031e+00
1.884040641784667969e+01,1.816227674484252930e+00
1.884049797058105469e+01,1.826481461524963379e+00
1.884057998657226562e+01,1.836735367774963379e+00
1.884065437316894531e+01,1.846989274024963379e+00
1.884072113037109375e+01,1.857243180274963379e+00
1.884077835083007812e+01,1.867497205734252930e+00
1.884082984924316406e+01,1.877751231193542480e+00
1.884087371826171875e+01,1.888005375862121582e+00
1.884090995788574219e+01,1.898259401321411133e+00
1.884093856811523438e+01,1.908513545989990234e+00
1.884096145629882812e+01,1.918767690658569336e+00
1.884097671508789062e+01,1.929021835327148438e+00
1.884098815917968750e+01,1.939276099205017090e+00
1.884099197387695312e+01,1.949530243873596191e+00
1.884099006652832031e+01,1.959784388542175293e+00
1.884098434448242188e+01,1.970038533210754395e+00
1.884097290039062500e+01,1.980292677879333496e+00
1.884095764160156250e+01,1.990546941757202148e+00
1.884093666076660156e+01,2.000801086425781250e+00
1.884091186523437500e+01,2.011055231094360352e+00
1.884088516235351562e+01,2.021309375762939453e+00
1.884085273742675781e+01,2.031563520431518555e+00
1.884081649780273438e+01,2.041817665100097656e+00
1.884077835083007812e+01,2.052071571350097656e+00
1.884073638916015625e+01,2.062325716018676758e+00
1.884069252014160156e+01,2.072579860687255859e+00
1.884064674377441406e+01,2.082834005355834961e+00
1.884059906005859375e+01,2.093087911605834961e+00
1.884054946899414062e+01,2.103342056274414062e+00
1.884049797058105469e+01,2.113595962524414062e+00
1.884044456481933594e+01,2.123850107192993164e+00
1.884039115905761719e+01,2.134104251861572266e+00
1.884033775329589844e+01,2.144358158111572266e+00
1.884028244018554688e+01,2.154612302780151367e+00
1.884022903442382812e+01,2.164866209030151367e+00
1.884017372131347656e+01,2.175120353698730469e+00
1.884012031555175781e+01,2.185374259948730469e+00
1.884006690979003906e+01,2.195628404617309570e+00
1.884001350402832031e+01,2.205882310867309570e+00
1.883995246887207031e+01,2.216300249099731445e+00
1.883987808227539062e+01,2.226717710494995117e+00
1.883979034423828125e+01,2.237135410308837891e+00
1.883968925476074219e+01,2.247552871704101562e+00
1.883957672119140625e+01,2.257970094680786133e+00
1.883945274353027344e+01,2.268387317657470703e+00
1.883932113647460938e+01,2.278804540634155273e+00
1.883918190002441406e+01,2.289221525192260742e+00
1.883903312683105469e+01,2.299638509750366211e+00
1.883887863159179688e+01,2.310055255889892578e+00
1.883872032165527344e+01,2.320472002029418945e+00
1.883855819702148438e+01,2.330888748168945312e+00
1.883839035034179688e+01,2.341305255889892578e+00
1.883822250366210938e+01,2.351722002029418945e+00
1.883805274963378906e+01,2.362138509750366211e+00
1.883788490295410156e+01,2.372555017471313477e+00
1.883771705627441406e+01,2.382971763610839844e+00
1.883754920959472656e+01,2.393388271331787109e+00
1.883738708496093750e+01,2.403805017471313477e+00
1.883722877502441406e+01,2.414221763610839844e+00
1.883707427978515625e+01,2.424638509750366211e+00
1.883692741394042969e+01,2.435055494308471680e+00
1.883678817749023438e+01,2.445472478866577148e+00
1.883665657043457031e+01,2.455889701843261719e+00
1.883653450012207031e+01,2.466306924819946289e+00
1.883642196655273438e+01,2.476724147796630859e+00
1.883632087707519531e+01,2.487141609191894531e+00
1.883623313903808594e+01,2.497559309005737305e+00
1.883615875244140625e+01,2.507977008819580078e+00
1.883609962463378906e+01,2.518394708633422852e+00
1.883605575561523438e+01,2.528812646865844727e+00
1.883602905273437500e+01,2.539230585098266602e+00
1.883601760864257812e+01,2.549648523330688477e+00
1.883602333068847656e+01,2.559927940368652344e+00
1.883603477478027344e+01,2.570207595825195312e+00
1.883605766296386719e+01,2.580487012863159180e+00
1.883608627319335938e+01,2.590766429901123047e+00
1.883612442016601562e+01,2.601046085357666016e+00
1.883617019653320312e+01,2.611325502395629883e+00
1.883622169494628906e+01,2.621604919433593750e+00
1.883628082275390625e+01,2.631884098052978516e+00
1.883634567260742188e+01,2.642163515090942383e+00
1.883641624450683594e+01,2.652442693710327148e+00
1.883649444580078125e+01,2.662722110748291016e+00
1.883657646179199219e+01,2.673001289367675781e+00
1.883666229248046875e+01,2.683280467987060547e+00
1.883675384521484375e+01,2.693559646606445312e+00
1.883685111999511719e+01,2.703838586807250977e+00
1.883695030212402344e+01,2.714117765426635742e+00
1.883705329895019531e+01,2.724396705627441406e+00
1.883716011047363281e+01,2.734675645828247070e+00
1.883726882934570312e+01,2.744954586029052734e+00
1.883737945556640625e+01,2.755233526229858398e+00
1.883749389648437500e+01,2.765512466430664062e+00
1.883760833740234375e+01,2.775791406631469727e+00
1.883772468566894531e+01,2.786070346832275391e+00
1.883784103393554688e+01,2.796349048614501953e+00
1.883795928955078125e+01,2.806627988815307617e+00
1.883807563781738281e+01,2.816906929016113281e+00
1.883819389343261719e+01,2.827185630798339844e+00
1.883831024169921875e+01,2.837464570999145508e+00
1.883842658996582031e+01,2.847743511199951172e+00
1.883854103088378906e+01,2.858022451400756836e+00
1.883865547180175781e+01,2.868301391601562500e+00
1.883876609802246094e+01,2.878580331802368164e+00
1.883887481689453125e+01,2.888859272003173828e+00
1.883897972106933594e+01,2.899138212203979492e+00
1.883908271789550781e+01,2.909417152404785156e+00
1.883918190002441406e+01,2.919696331024169922e+00
1.883927726745605469e+01,2.929975271224975586e+00
1.883936882019042969e+01,2.940254449844360352e+00
1.883945655822753906e+01,2.950533628463745117e+00
1.883953666687011719e+01,2.960812807083129883e+00
1.883961486816406250e+01,2.971092224121093750e+00
1.883968544006347656e+01,2.981371402740478516e+00
1.883975028991699219e+01,2.991650819778442383e+00
1.883980751037597656e+01,3.001930236816406250e+00
1.883985900878906250e+01,3.012209415435791016e+00
1.883990287780761719e+01,3.022489070892333984e+00
1.883994102478027344e+01,3.032768487930297852e+00
1.883996963500976562e+01,3.043047904968261719e+00
1.884000205993652344e+01,3.053297996520996094e+00
1.884004974365234375e+01,3.063547849655151367e+00
1.884010887145996094e+01,3.073797702789306641e+00
1.884018135070800781e+01,3.084047555923461914e+00
1.884026336669921875e+01,3.094297409057617188e+00
1.884035491943359375e+01,3.104547023773193359e+00
1.884045410156250000e+01,3.114796638488769531e+00
1.884055900573730469e+01,3.125046253204345703e+00
1.884066963195800781e+01,3.135295629501342773e+00
1.884078216552734375e+01,3.145545244216918945e+00
1.884089660644531250e+01,3.155794620513916016e+00
1.884101295471191406e+01,3.166043996810913086e+00
1.884112739562988281e+01,3.176293373107910156e+00
1.884123992919921875e+01,3.186542987823486328e+00
1.884134674072265625e+01,3.196792364120483398e+00
1.884145164489746094e+01,3.207041978836059570e+00
1.884154701232910156e+01,3.217291593551635742e+00
1.884163665771484375e+01,3.227541208267211914e+00
1.884171485900878906e+01,3.237791061401367188e+00
1.884178352355957031e+01,3.248040914535522461e+00
1.884184074401855469e+01,3.258290767669677734e+00
1.884188270568847656e+01,3.268540859222412109e+00
1.884191131591796875e+01,3.278790950775146484e+00
1.884192276000976562e+01,3.289041042327880859e+00
1.884191513061523438e+01,3.299290895462036133e+00
1.884189033508300781e+01,3.309540987014770508e+00
1.884184265136718750e+01,3.319791078567504883e+00
1.884177398681640625e+01,3.330040931701660156e+00
1.884168243408203125e+01,3.340290546417236328e+00
1.884156608581542969e+01,3.350539922714233398e+00
1.884142303466796875e+01,3.360789060592651367e+00
1.884125137329101562e+01,3.371037721633911133e+00
1.884105110168457031e+01,3.381285667419433594e+00
1.884082031250000000e+01,3.391533374786376953e+00
1.884055900573730469e+01,3.401779890060424805e+00
1.884026336669921875e+01,3.412025690078735352e+00
1.883993339538574219e+01,3.422270536422729492e+00
1.883956527709960938e+01,3.432513952255249023e+00
1.883916091918945312e+01,3.442756175994873047e+00
1.883871841430664062e+01,3.452996730804443359e+00
1.883823585510253906e+01,3.463235378265380859e+00
1.883776664733886719e+01,3.473705768585205078e+00
1.883738517761230469e+01,3.484179735183715820e+00
1.883708381652832031e+01,3.494656562805175781e+00
1.883684921264648438e+01,3.505134820938110352e+00
1.883667373657226562e+01,3.515614271163940430e+00
1.883654975891113281e+01,3.526094675064086914e+00
1.883646583557128906e+01,3.536575317382812500e+00
1.883641242980957031e+01,3.547056198120117188e+00
1.883638191223144531e+01,3.557537078857421875e+00
1.883636283874511719e+01,3.568018198013305664e+00
1.883634757995605469e+01,3.578499078750610352e+00
1.883632659912109375e+01,3.588979959487915039e+00
1.883628845214843750e+01,3.599461078643798828e+00
1.883622550964355469e+01,3.609941720962524414e+00
1.883612823486328125e+01,3.620422363281250000e+00
1.883598709106445312e+01,3.630902290344238281e+00
1.883579254150390625e+01,3.641381502151489258e+00
1.883553504943847656e+01,3.651859521865844727e+00
1.883520698547363281e+01,3.662335157394409180e+00
1.883479499816894531e+01,3.672808170318603516e+00
1.883429336547851562e+01,3.683277130126953125e+00
1.883369255065917969e+01,3.693740844726562500e+00
1.883298110961914062e+01,3.704197645187377930e+00
1.883214950561523438e+01,3.714645624160766602e+00
1.883119201660156250e+01,3.725082635879516602e+00
